target_id	length	eff_length	est_counts	tpm
rnd-1_family-444#LINE/CR1	471	324.566	24	32.2598
rnd-1_family-186#Unknown	64	23.6667	557.763	10281.7
rnd-1_family-438#Unknown	86	26.0789	1.20607	20.1761
rnd-1_family-428#Unknown	220	86.1417	134	678.649
rnd-1_family-432#LINE/RTE-BovB	158	35.3545	3.69989	45.656
rnd-1_family-469#Unknown	350	205.606	2982.63	6328.74
rnd-1_family-470#Unknown	424	278.049	763.002	1197.18
rnd-1_family-191#DNA/CMC-EnSpm	107	7.92313	28.4183	1564.79
rnd-1_family-347#LTR/Gypsy	269	129.304	46.0737	155.451
rnd-1_family-366#LINE/Penelope	236	99.9104	0	0
rnd-1_family-402#Unknown	460	313.695	0	0
rnd-1_family-471#Unknown	285	144.203	22.2323	67.2613
rnd-1_family-468#LTR/Gypsy	444	297.818	4	5.85953
rnd-1_family-352#LTR/Gypsy	553	406.066	8	8.59503
rnd-1_family-452#LINE/RTE-BovB	204	72.4564	0	0
rnd-1_family-81#LINE/RTE-BovB	702	554.57	162.381	127.742
rnd-1_family-465#LTR/Gypsy	417	271.13	18	28.9633
rnd-1_family-473#Unknown	327	183.57	44.8327	106.548
rnd-1_family-474#Unknown	85	26.4722	5	82.4012
rnd-1_family-367#LTR/Gypsy	258	119.446	4.73008	17.2763
rnd-1_family-238#LTR/Gypsy	1241	1093.5	1405.04	560.56
rnd-1_family-341#LINE/CR1	959	811.503	6.83245	3.67316
rnd-1_family-335#LINE/CR1	363	218.268	7.54191	15.0746
rnd-1_family-475#Unknown	206	74.2338	81.4332	478.579
rnd-1_family-476#Unknown	620	472.675	9	8.3068
rnd-1_family-457#LINE/CR1	160	36.7366	2	23.7512
rnd-1_family-477#Unknown	621	473.675	266.275	245.247
rnd-1_family-360#LINE/CR1	304	161.909	58.6566	158.052
rnd-1_family-423#LINE/CR1	378	232.903	1.21307	2.27228
rnd-1_family-478#Unknown	157	34.661	67.6131	851.027
rnd-1_family-280#LINE/RTE-BovB	148	28.5456	44.849	685.436
rnd-1_family-479#DNA/MULE-MuDR	238	101.738	21.3501	91.5526
rnd-1_family-449#LINE/RTE-BovB	117	11.819	32.967	1216.89
rnd-1_family-467#LINE/Penelope	188	58.9364	0	0
rnd-1_family-436#Unknown	97	6.44818	73.0539	4942.65
rnd-1_family-472#LINE/RTE-X	95	8.42424	1	51.7873
rnd-1_family-311#LTR/Gypsy	413	267.157	0	0
rnd-1_family-480#Unknown	173	46.8076	3.20963	29.9152
rnd-1_family-481#LTR/Gypsy	461	314.663	0	0
rnd-1_family-482#LINE/Rex-Babar	523	376.182	115.856	134.361
rnd-1_family-483#Unknown	325	181.607	22	52.8498
rnd-1_family-421#LINE/CR1	187	58.0527	4.19769	31.5458
rnd-1_family-484#Unknown	79	26.9286	17.2804	279.958
rnd-1_family-233#LINE/CR1	425	279.021	2.01672	3.15329
rnd-1_family-285#LINE/CR1	466	319.663	0	0
rnd-1_family-485#Unknown	67	26.6667	2.6762	43.7828
rnd-1_family-376#LINE/CR1	757	609.57	257.733	184.459
rnd-1_family-139#LINE/RTE-BovB	326	182.57	566.553	1353.83
rnd-1_family-410#LINE/CR1	265	125.742	27.8054	96.4723
rnd-1_family-486#Unknown	1003	855.503	88.6918	45.2289
rnd-1_family-488#LTR/Gypsy	575	427.942	4.5398	4.62813
rnd-1_family-223#LINE/CR1	213	80.1407	3.22003	17.5291
rnd-1_family-490#Unknown	489	342.397	0	0
rnd-1_family-491#Unknown	186	57.2148	71	541.383
rnd-1_family-492#LTR/Gypsy	340	196.01	30	66.7725
rnd-1_family-427#LINE/Penelope	200	69.0964	0	0
rnd-1_family-453#LINE/Rex-Babar	216	82.7619	0	0
rnd-1_family-493#Unknown	410	264.157	68.2896	112.784
rnd-1_family-348#LINE/RTE-BovB	205	73.3333	21.6952	129.067
rnd-1_family-370#LINE/CR1	135	20.7008	0	0
rnd-1_family-487#Unknown	386	240.761	11.4386	20.7273
rnd-1_family-497#Unknown	217	83.5604	268.236	1400.46
rnd-1_family-494#Unknown	436	289.877	6.70503	10.0912
rnd-1_family-499#Unknown	69	28.6667	0	0
rnd-1_family-489#LINE/RTE-BovB	191	61.5493	4	28.3524
rnd-1_family-496#Unknown	156	33.9641	6.11617	78.5621
rnd-1_family-501#LTR/Gypsy	641	493.675	88.1378	77.8888
rnd-1_family-502#LINE/CR1-Zenon	343	198.85	255	559.458
rnd-1_family-265#DNA/CMC-EnSpm	129	17.3742	13.646	342.653
rnd-1_family-505#Unknown	88	25	67	1169.2
rnd-1_family-503#Unknown	1419	1271.5	1893.76	649.771
rnd-1_family-506#LINE/CR1-Zenon	405	259.21	221.975	373.599
rnd-1_family-500#Unknown	757	609.57	110.435	79.0378
rnd-1_family-507#Unknown	83	25.9412	16	269.082
rnd-1_family-504#LINE/CR1	525	378.182	7.12171	8.21556
rnd-1_family-509#LINE/CR1-Zenon	179	51.6829	107.643	908.643
rnd-1_family-510#LINE/CR1	297	155.248	12.4092	34.8715
rnd-1_family-513#Unknown	96	7.02166	27	1677.56
rnd-1_family-253#LINE/CR1	260	121.257	3.66021	13.169
rnd-1_family-515#Unknown	149	29.1718	50.7644	759.188
rnd-1_family-511#LINE/CR1	599	451.766	46.9605	45.3495
rnd-1_family-498#LTR/Gypsy	281	140.51	1	3.10489
rnd-1_family-440#LTR/Pao	496	349.362	49.2176	61.4608
rnd-1_family-514#LINE	537	390.105	105.577	118.07
rnd-1_family-517#Unknown	167	42.105	77.6328	804.387
rnd-1_family-495#Unknown	413	267.157	7.51886	12.2783
rnd-1_family-334#LINE/CR1	92	22.1379	1	19.7068
rnd-1_family-519#LINE/RTE-BovB	71	26.5238	13.7692	226.478
rnd-1_family-521#LTR/Gypsy	369	224.179	11.3308	22.0505
rnd-1_family-439#LTR/Gypsy	316	173.074	39.3561	99.2055
rnd-1_family-518#Unknown	413	267.157	40.3868	65.9518
rnd-1_family-525#Unknown	195	64.8863	48	322.732
rnd-1_family-526#Unknown	277	136.782	49.1709	156.831
rnd-1_family-527#LINE/CR1	1416	1268.5	45	15.4766
rnd-1_family-512#Unknown	79	26.9286	0	0
rnd-1_family-520#Unknown	160	36.7366	28	332.517
rnd-1_family-383#LINE/CR1	373	228.043	138.549	265.059
rnd-1_family-528#Unknown	147	27.8521	19	297.611
rnd-1_family-529#Unknown	52	18.3077	3227.63	76913.7
rnd-1_family-524#LINE/CR1	277	136.782	59	188.181
rnd-1_family-369#LINE/CR1	186	57.2148	19.101	145.648
rnd-1_family-523#LINE/Rex-Babar	358	213.333	269.937	552.024
rnd-1_family-522#Unknown	309	166.507	4.83947	12.68
rnd-1_family-464#LINE/CR1	213	80.1407	0	0
rnd-1_family-536#Unknown	86	26.0789	17.3869	290.861
rnd-1_family-537#Unknown	221	86.9902	160.556	805.209
rnd-1_family-533#LTR/Gypsy	563	415.984	9.66442	10.1357
rnd-1_family-539#Unknown	648	500.675	20.1891	17.592
rnd-1_family-541#Unknown	1233	1085.5	17.7463	7.13231
rnd-1_family-538#LINE/Penelope	344	199.83	189.309	413.298
rnd-1_family-543#Unknown	126	15.9971	49.8387	1359.19
rnd-1_family-544#Unknown	180	52.4326	6	49.9233
rnd-1_family-531#LINE/CR1	508	361.255	3	3.62294
rnd-1_family-545#Unknown	164	39.8324	6	65.7157
rnd-1_family-535#LINE/RTE-BovB	225	90.4206	24	115.797
rnd-1_family-516#LINE/CR1	102	6.49017	19.1186	1285.15
rnd-1_family-548#Unknown	826	678.503	1671.56	1074.79
rnd-1_family-532#LTR/Gypsy	376	230.973	2	3.77765
rnd-1_family-549#Unknown	85	26.4722	0	0
rnd-1_family-550#Unknown	225	90.4206	16.0056	77.225
rnd-1_family-551#Unknown	56	21	29	602.466
rnd-1_family-552#LINE/CR1	388	242.736	1.21221	2.1787
rnd-1_family-534#LINE/CR1	160	36.7366	4	47.5024
rnd-1_family-530#LINE/RTE-BovB	126	15.9971	1	27.2717
rnd-1_family-553#Unknown	201	69.9071	3.9096	24.3986
rnd-1_family-508#LINE/Penelope	133	19.6066	0	0
rnd-1_family-546#LINE/CR1	273	133.019	10.8656	35.6364
rnd-1_family-556#Unknown	332	188.438	70.4348	163.069
rnd-1_family-554#LINE/Rex-Babar	256	117.57	3.53854	13.1305
rnd-1_family-555#LTR/Gypsy	286	145.143	22	66.1271
rnd-1_family-542#LTR/Gypsy	283	142.321	5	15.3269
rnd-1_family-558#Unknown	466	319.663	1053	1437.11
rnd-1_family-561#LINE/CR1	633	485.675	11	9.881
rnd-1_family-563#LTR/Pao	885	737.503	16.2024	9.58449
rnd-1_family-566#LINE/Penelope	395	249.464	6	10.4929
rnd-1_family-567#LTR/Pao	874	726.503	702.09	421.608
rnd-1_family-559#LINE/CR1	331	187.477	0	0
rnd-1_family-569#Unknown	440	293.847	62.5217	92.8246
rnd-1_family-570#DNA	958	810.503	114.409	61.5828
rnd-1_family-571#Unknown	56	21	0	0
rnd-1_family-547#LINE/Penelope	189	59.8324	0	0
rnd-1_family-568#Unknown	110	9.0037	26.6185	1289.78
rnd-1_family-557#Unknown	75	27	0	0
rnd-1_family-560#LINE/CR1	137	21.8564	12	239.528
rnd-1_family-540#LINE/CR1	520	373.182	22	25.7191
rnd-1_family-573#Unknown	259	120.358	462	1674.64
rnd-1_family-565#LTR/Gypsy	220	86.1417	89.824	454.918
rnd-1_family-562#LTR/Gypsy	183	54.7892	1	7.96267
rnd-1_family-564#LTR/Gypsy	135	20.7008	5	105.375
rnd-1_family-578#LINE/RTE-BovB	153	31.8704	29	396.977
rnd-1_family-580#Unknown	119	12.6966	36.4537	1252.59
rnd-1_family-576#Unknown	144	25.8855	49.0478	826.641
rnd-1_family-582#LINE/CR1	349	204.627	18.957	40.4167
rnd-1_family-577#LINE	510	363.219	39	46.8436
rnd-1_family-583#Unknown	430	283.992	256.748	394.417
rnd-1_family-585#Unknown	790	642.57	179.925	122.159
rnd-1_family-575#LTR/Gypsy	251	113.065	8	30.8684
rnd-1_family-586#Unknown	462	315.663	895.983	1238.31
rnd-1_family-587#LINE/CR1	260	121.257	182.614	657.022
rnd-1_family-589#Unknown	146	27.1543	43	690.85
rnd-1_family-590#Unknown	183	54.7892	7.49953	59.7163
rnd-1_family-579#LTR/Gypsy	321	177.753	0	0
rnd-1_family-591#Unknown	129	17.3742	15	376.652
rnd-1_family-592#Unknown	212	79.2998	17.2746	95.0366
rnd-1_family-588#Unknown	67	26.6667	0	0
rnd-1_family-595#Unknown	288	146.978	24.2565	71.9996
rnd-1_family-221#LINE/CR1	1109	961.503	36.6275	16.6192
rnd-1_family-593#Unknown	290	148.872	20	58.61
rnd-1_family-597#LTR/Gypsy	283	142.321	24.0176	73.6233
rnd-1_family-598#Unknown	108	8.19094	9	479.361
rnd-1_family-601#Unknown	72	26.3182	34.0646	564.678
rnd-1_family-602#LTR/Gypsy	482	335.533	15.8013	20.5452
rnd-1_family-603#Unknown	194	64.0123	3.04673	20.7646
rnd-1_family-604#Unknown	161	37.5168	114	1325.66
rnd-1_family-596#LINE/CR1	69	28.6667	39	593.528
rnd-1_family-606#Unknown	67	26.6667	10.8167	176.962
rnd-1_family-599#LINE/CR1	127	16.4063	2	53.1831
rnd-1_family-607#Unknown	119	12.6966	21	721.583
rnd-1_family-594#Unknown	89	24.8889	2	35.0573
rnd-1_family-584#LTR/Gypsy	225	90.4206	38	183.345
rnd-1_family-609#Unknown	738	590.57	16.6879	12.3278
rnd-1_family-610#Unknown	250	112.255	233.31	906.735
rnd-1_family-605#LINE/CR1	283	142.321	3	9.19616
rnd-1_family-612#Unknown	330	186.514	140.998	329.803
rnd-1_family-613#LINE/CR1	711	563.57	53.2454	41.2181
rnd-1_family-600#DNA/CMC-EnSpm	1609	1461.5	336.962	100.585
rnd-1_family-611#DNA/CMC-EnSpm	1485	1337.5	123.123	40.1604
rnd-1_family-581#LINE/CR1	227	92.104	4.02592	19.0695
rnd-1_family-615#Unknown	62	22.9412	38	722.64
rnd-1_family-618#Unknown	365	220.224	292.516	579.481
rnd-1_family-616#LTR/Gypsy	1169	1021.5	1147.41	490.04
rnd-1_family-608#LINE/CR1	258	119.446	7.9405	29.0022
rnd-1_family-620#Unknown	603	455.721	51.349	49.1571
rnd-1_family-621#Unknown	357	212.355	35.8775	73.708
rnd-1_family-622#Unknown	52	18.3077	67.0032	1596.67
rnd-1_family-623#Unknown	77	27.92	4	62.5027
rnd-1_family-624#LINE/Rex-Babar	286	145.143	69.6865	209.462
rnd-1_family-617#LINE/CR1	377	231.973	41	77.108
rnd-1_family-619#Unknown	256	117.57	4	14.8429
rnd-1_family-626#Unknown	129	17.3742	0	0
rnd-1_family-614#LINE/Penelope	289	147.948	20	58.976
rnd-1_family-627#Unknown	277	136.782	11	35.0847
rnd-1_family-628#Unknown	60	20.9412	66.2862	1380.94
rnd-1_family-625#DNA/CMC-EnSpm	1585	1437.5	912.691	276.993
rnd-1_family-630#LTR/Gypsy	425	279.021	51.8306	81.0408
rnd-1_family-631#Unknown	191	61.5493	1	7.08811
rnd-1_family-632#Unknown	200	69.0964	42.614	269.061
rnd-1_family-633#Unknown	202	70.8035	0	0
rnd-1_family-634#Unknown	67	26.6667	5	81.8004
rnd-1_family-635#Unknown	403	257.21	4.6868	7.94954
rnd-1_family-637#Unknown	145	26.4974	45	740.905
rnd-1_family-638#DNA/TcMar-Tc1	181	53.1422	30.2507	248.342
rnd-1_family-574#LINE/CR1-Zenon	504	357.291	129.375	157.973
rnd-1_family-572#LINE/CR1	333	189.4	3.25378	7.49482
rnd-1_family-636#Unknown	657	509.624	5.73424	4.90885
rnd-1_family-639#LINE/RTE-BovB	381	235.856	53.2296	98.4601
rnd-1_family-640#DNA/TcMar-Tc1	276	135.853	358.411	1150.98
rnd-1_family-641#LINE/Penelope	1270	1122.5	346.386	134.625
rnd-1_family-642#Unknown	332	188.438	27	62.5098
rnd-1_family-643#Unknown	261	122.13	11.236	40.1367
rnd-1_family-644#Unknown	471	324.566	112.717	151.509
rnd-1_family-645#Unknown	239	102.563	1	4.25365
rnd-1_family-646#Unknown	63	22.6667	15	288.707
rnd-1_family-648#Unknown	221	86.9902	46	230.697
rnd-1_family-650#Unknown	128	16.8113	226.283	5872.25
rnd-1_family-651#Unknown	667	519.624	245.68	206.269
rnd-1_family-652#LTR/Gypsy	728	580.57	89	66.8789
rnd-1_family-653#LTR/Gypsy	481	334.533	10	13.0411
rnd-1_family-655#Unknown	127	16.4063	3.11186	82.7492
rnd-1_family-629#LINE/CR1	359	214.29	12	24.4305
rnd-1_family-656#Unknown	240	103.465	173.244	730.501
rnd-1_family-657#Unknown	55	20	1.03353	22.5449
rnd-1_family-660#Unknown	119	12.6966	25.4049	872.94
rnd-1_family-661#LTR/Gypsy	146	27.1543	7	112.464
rnd-1_family-649#DNA/TcMar-Tc1	193	63.1809	60.0523	414.665
rnd-1_family-662#Unknown	203	71.5863	3.54181	21.5848
rnd-1_family-663#Unknown	581	433.899	40.8438	41.0669
rnd-1_family-664#Unknown	269	129.304	65.7088	221.7
rnd-1_family-667#LINE/I-Jockey	95	8.42424	44.8212	2321.17
rnd-1_family-647#LINE/CR1	90	22.9608	24.0291	456.567
rnd-1_family-668#DNA/CMC-EnSpm	1358	1210.5	826.84	297.995
rnd-1_family-658#Unknown	171	45.2345	10	96.446
rnd-1_family-659#LINE/CR1-Zenon	93	20.7538	4	84.0844
rnd-1_family-671#Unknown	197	66.5697	82.0746	537.881
rnd-1_family-672#Unknown	169	43.6505	47	469.746
rnd-1_family-654#LTR/Gypsy	929	781.503	246.267	137.477
rnd-1_family-673#Unknown	225	90.4206	19	91.6727
rnd-1_family-665#LINE/Rex-Babar	323	179.699	59	143.239
rnd-1_family-669#LINE/RTE-BovB	105	7.30984	26.9585	1608.95
rnd-1_family-674#DNA/TcMar-Tc1	151	30.4564	44.2861	634.371
rnd-1_family-675#LTR/Gypsy	256	117.57	32.1694	119.372
rnd-1_family-676#Unknown	312	169.404	81	208.6
rnd-1_family-677#Unknown	132	19.1018	0	0
rnd-1_family-679#Unknown	324	180.644	9.01728	21.7774
rnd-1_family-666#LINE/CR1	151	30.4564	1	14.3244
rnd-1_family-680#Unknown	220	86.1417	26	131.678
rnd-1_family-681#Unknown	102	6.49017	23.8999	1606.55
rnd-1_family-682#Unknown	371	226.134	109	210.288
rnd-1_family-670#Unknown	69	28.6667	28	426.123
rnd-1_family-678#LINE/CR1	182	53.97	7	56.5848
rnd-1_family-684#Unknown	155	33.245	96.4952	1266.29
rnd-1_family-685#LTR/Gypsy	389	243.712	45.5776	81.5885
rnd-1_family-686#DNA/TcMar-Tc1	193	63.1809	65	448.829
rnd-1_family-687#Unknown	195	64.8863	20.0333	134.695
rnd-1_family-688#LINE/L2	176	49.3188	1.86494	16.497
rnd-1_family-690#Unknown	180	52.4326	19	158.091
rnd-1_family-691#Unknown	883	735.503	63	37.3689
rnd-1_family-692#Unknown	252	113.922	22.4066	85.8066
rnd-1_family-693#Unknown	63	22.6667	6	115.483
rnd-1_family-689#Unknown	243	106.052	53.6094	220.533
rnd-1_family-683#Unknown	137	21.8564	4.98449	99.4937
rnd-1_family-696#Unknown	499	352.362	118.011	146.112
rnd-1_family-699#LINE/CR1	87	25.1707	39	675.963
rnd-1_family-700#LINE/Penelope	251	113.065	25.5048	98.4115
rnd-1_family-694#DNA/CMC-EnSpm	125	15.5102	0	0
rnd-1_family-701#Unknown	169	43.6505	28	279.849
rnd-1_family-695#LINE/Penelope	121	13.6457	0	0
rnd-1_family-703#Unknown	123	14.4759	97	2923.35
rnd-1_family-697#LINE/Penelope	407	261.21	46	76.8284
rnd-1_family-705#Unknown	479	332.566	0	0
rnd-1_family-706#LINE/CR1	185	56.3883	0	0
rnd-1_family-707#Unknown	100	6.12615	43.3419	3086.55
rnd-1_family-708#Unknown	60	20.9412	7	145.831
rnd-1_family-702#Unknown	118	12.178	0	0
rnd-1_family-709#Unknown	138	22.4546	15	291.434
rnd-1_family-711#LTR/Gypsy	703	555.57	66.0745	51.8858
rnd-1_family-712#Unknown	72	26.3182	20.7759	344.396
rnd-1_family-713#Unknown	65	24.6667	10.1001	178.635
rnd-1_family-704#LINE/CR1	123	14.4759	3	90.4128
rnd-1_family-714#LTR/Gypsy	316	173.074	29.7929	75.0994
rnd-1_family-715#Unknown	162	38.3184	17.3469	197.501
rnd-1_family-716#Unknown	114	10.6585	21	859.565
rnd-1_family-717#LTR/Gypsy	552	405.066	136.189	146.679
rnd-1_family-698#LINE/CR1	160	36.7366	0	0
rnd-1_family-718#LTR/ERVK	233	97.2901	35065	157239
rnd-1_family-719#LTR/Gypsy	155	33.245	3	39.3685
rnd-1_family-720#Unknown	123	14.4759	35	1054.82
rnd-1_family-721#Unknown	68	27.6667	40	630.75
rnd-1_family-722#Unknown	125	15.5102	16.6071	467.122
rnd-1_family-723#Unknown	54	19	0	0
rnd-1_family-724#Unknown	868	720.503	389.43	235.802
rnd-1_family-725#Unknown	112	9.83665	14	620.919
rnd-1_family-710#Unknown	168	42.9008	6	61.0154
rnd-1_family-729#LTR/Gypsy	435	288.935	68.4867	103.41
rnd-1_family-730#Unknown	272	132.088	16.9892	56.1132
rnd-1_family-732#Unknown	133	19.6066	4	89.0046
rnd-1_family-733#Unknown	193	63.1809	141	973.614
rnd-1_family-734#LTR/Gypsy	285	144.203	125.659	380.165
rnd-1_family-726#LINE/Jockey	231	95.5177	4.13506	18.8865
rnd-1_family-727#LINE/Rex-Babar	197	66.5697	4	26.2142
rnd-1_family-736#Unknown	90	22.9608	18.5524	352.506
rnd-1_family-731#LINE/Penelope	249	111.42	28.2877	110.761
rnd-1_family-737#Unknown	60	20.9412	6	124.998
rnd-1_family-728#Unknown	125	15.5102	7.59125	213.526
rnd-1_family-739#Unknown	393	247.514	4	7.0504
rnd-1_family-740#Unknown	149	29.1718	56	837.487
rnd-1_family-741#LINE/Penelope	362	217.29	141	283.096
rnd-1_family-742#Unknown	189	59.8324	18	131.247
rnd-1_family-744#LINE/Penelope	116	11.377	0.817854	31.3618
rnd-1_family-745#Unknown	164	39.8324	8	87.6209
rnd-1_family-738#LTR/Gypsy	102	6.49017	5	336.099
rnd-1_family-746#Unknown	163	39.0567	22.7292	253.888
rnd-1_family-747#LINE/CR1	154	32.6003	7	93.6765
rnd-1_family-748#Unknown	164	39.8324	31	339.531
rnd-1_family-749#Unknown	277	136.782	10	31.8951
rnd-1_family-750#Unknown	65	24.6667	30	530.597
rnd-1_family-743#DNA/CMC-EnSpm	252	113.922	18	68.9315
rnd-1_family-753#Unknown	53	18	12	290.846
rnd-1_family-754#LTR/Gypsy	256	117.57	10.6294	39.4429
rnd-1_family-755#Unknown	74	27.1304	28.3216	455.423
rnd-1_family-756#LINE/CR1	99	5.95	7	513.257
rnd-1_family-757#Unknown	189	59.8324	10	72.9151
rnd-1_family-758#Unknown	289	147.948	33	97.3103
rnd-1_family-759#Unknown	990	842.503	164.915	85.3971
rnd-1_family-760#LTR/Gypsy	414	268.157	1671	2718.57
rnd-1_family-762#Unknown	70	26.8	2	32.5574
rnd-1_family-763#Unknown	657	509.624	17.4238	14.9158
rnd-1_family-751#DNA	518	371.182	17	19.9809
rnd-1_family-764#Unknown	333	189.4	32	73.7095
rnd-1_family-765#Unknown	114	10.6585	18	736.77
rnd-1_family-735#Unknown	310	167.473	85.8586	223.662
rnd-1_family-767#Unknown	94	12.1488	37.3933	1342.81
rnd-1_family-761#LINE/Penelope	101	6.19166	71	5002.71
rnd-1_family-769#LINE/Penelope	367	222.202	48.482	95.1891
rnd-1_family-752#Unknown	80	27	5	80.7905
rnd-1_family-770#LINE/Rex-Babar	238	101.738	9.27077	39.7546
rnd-1_family-771#Unknown	381	235.856	3	5.54917
rnd-1_family-772#Unknown	64	23.6667	12	221.207
rnd-1_family-773#Unknown	54	19	16	367.384
rnd-1_family-774#Unknown	142	24.7454	14	246.824
rnd-1_family-777#Unknown	71	26.5238	4.48384	73.751
rnd-1_family-778#Unknown	763	615.57	1	0.708723
rnd-1_family-766#LINE/Penelope	160	36.7366	13	154.383
rnd-1_family-780#Unknown	68	27.6667	6	94.6125
rnd-1_family-781#Unknown	102	6.49017	52	3495.43
rnd-1_family-782#Unknown	369	224.179	33	64.2203
rnd-1_family-783#Unknown	70	26.8	7	113.951
rnd-1_family-784#Unknown	226	91.2629	48.651	232.569
rnd-1_family-785#Unknown	104	6.97915	17	1062.67
rnd-1_family-786#LTR/Gypsy	233	97.2901	64.4605	289.054
rnd-1_family-787#Unknown	74	27.1304	7	112.563
rnd-1_family-788#Unknown	294	152.516	15.4274	44.1297
rnd-1_family-789#Unknown	110	9.0037	83	4021.71
rnd-1_family-790#LINE/Penelope	309	166.507	45.8873	120.23
rnd-1_family-779#LINE/Penelope	176	49.3188	1.37951	12.203
rnd-1_family-791#Unknown	163	39.0567	5	55.8506
rnd-1_family-792#Unknown	122	14.1155	58.9364	1821.56
rnd-1_family-793#Unknown	77	27.92	12	187.508
rnd-1_family-794#Unknown	51	17.3077	1	25.2066
rnd-1_family-795#LINE/RTE-BovB	296	154.375	106	299.56
rnd-1_family-796#Unknown	267	127.597	100.234	342.711
rnd-1_family-797#Unknown	62	22.9412	43.6812	830.679
rnd-1_family-776#LTR/Gypsy-Cigr	205	73.3333	8	47.5929
rnd-1_family-798#DNA/CMC-EnSpm	1239	1091.5	182.72	73.0324
rnd-1_family-800#Unknown	85	26.4722	25.0802	413.328
rnd-1_family-802#DNA/CMC-EnSpm	857	709.503	104.719	64.3909
rnd-1_family-803#LINE/CR1	179	51.6829	15	126.619
rnd-1_family-804#Unknown	291	149.78	16	46.6037
rnd-1_family-805#Unknown	338	194.187	53.9574	121.223
rnd-1_family-806#Unknown	360	215.29	17.5726	35.6095
rnd-1_family-775#DNA/CMC-EnSpm	451	304.788	3	4.29415
rnd-1_family-807#LINE/CR1	139	23.0224	2	37.8995
rnd-1_family-808#Unknown	151	30.4564	0	0
rnd-1_family-799#Unknown	95	8.42424	0	0
rnd-1_family-809#DNA/TcMar-Tc1	131	18.5201	67.6175	1592.83
rnd-1_family-810#Unknown	64	23.6667	15	276.508
rnd-1_family-801#DNA/TcMar-ISRm11	250	112.255	158	614.052
rnd-1_family-812#LTR/Gypsy	349	204.627	119.811	255.44
rnd-1_family-813#Unknown	103	6.72273	160	10383.1
rnd-1_family-815#Unknown	187	58.0527	57.2929	430.559
rnd-1_family-816#Unknown	255	116.68	2	7.47802
rnd-1_family-817#Unknown	104	6.97915	0	0
rnd-1_family-818#LTR/Gypsy	71	26.5238	5	82.2409
rnd-1_family-819#Unknown	151	30.4564	0	0
rnd-1_family-820#LTR/Gypsy	178	50.8624	10	85.7743
rnd-1_family-822#Unknown	119	12.6966	34	1168.28
rnd-1_family-824#Unknown	239	102.563	37.7658	160.642
rnd-1_family-825#Unknown	65	24.6667	4	70.7463
rnd-1_family-826#LTR/Gypsy	146	27.1543	2.62283	42.1391
rnd-1_family-827#Unknown	242	105.209	25.5778	106.063
rnd-1_family-828#LTR/Pao	335	191.285	2.79762	6.38062
rnd-1_family-829#Unknown	279	138.64	63.1562	198.739
rnd-1_family-830#Unknown	95	8.42424	11	569.66
rnd-1_family-814#Unknown	65	24.6667	6	106.119
rnd-1_family-833#Unknown	76	26.92	24	388.947
rnd-1_family-834#LINE/Jockey	119	12.6966	304	10445.8
rnd-1_family-835#LINE/Penelope	399	253.338	108.75	187.276
rnd-1_family-836#LTR/Gypsy	147	27.8521	48	751.859
rnd-1_family-823#LTR/Gypsy	137	21.8564	736	14691
rnd-1_family-838#DNA/CMC-EnSpm	220	86.1417	15.512	78.5613
rnd-1_family-839#LINE/Rex-Babar	172	46.0139	5	47.4062
rnd-1_family-811#LINE/CR1	147	27.8521	8	125.31
rnd-1_family-840#LINE/RTE-BovB	150	29.8245	75.6796	1107.03
rnd-1_family-841#Unknown	816	668.57	37.796	24.6634
rnd-1_family-831#LTR/Gypsy	87	25.1707	0	0
rnd-1_family-842#Unknown	97	6.44818	3.37717	228.491
rnd-1_family-843#Unknown	471	324.566	27.0424	36.3493
rnd-1_family-768#LINE/Rex-Babar	149	29.1718	34.9804	523.136
rnd-1_family-832#LTR/Gypsy	130	17.9232	3	73.0231
rnd-1_family-844#Unknown	146	27.1543	20	321.325
rnd-1_family-845#LTR/Gypsy	84	26.2	9	149.863
rnd-1_family-846#LINE/Penelope	72	26.3182	1	16.5767
rnd-1_family-847#Unknown	103	6.72273	1	64.8945
rnd-1_family-849#Unknown	57	20.6	5.39293	114.212
rnd-1_family-850#DNA/CMC-EnSpm	708	560.57	1204	937.023
rnd-1_family-851#Unknown	595	447.811	1539	1499.33
rnd-1_family-852#LINE/CR1	256	117.57	4	14.8429
rnd-1_family-853#Unknown	187	58.0527	16	120.241
rnd-1_family-854#Unknown	60	20.9412	6	124.998
rnd-1_family-855#Unknown	169	43.6505	10	99.9459
rnd-1_family-856#Unknown	62	22.9412	10	190.168
rnd-1_family-857#LTR/Gypsy	119	12.6966	4	137.444
rnd-1_family-858#Unknown	112	9.83665	24.2545	1075.72
rnd-1_family-859#LINE/Rex-Babar	124	15.001	14	407.156
rnd-1_family-860#Unknown	250	112.255	49.9576	194.155
rnd-1_family-861#Unknown	58	21.6	0	0
rnd-1_family-862#Unknown	424	278.049	0	0
rnd-1_family-821#LTR/Pao	144	25.8855	7.89891	133.126
rnd-1_family-837#LTR/Gypsy	153	31.8704	32	438.043
rnd-1_family-863#DNA/CMC-EnSpm	128	16.8113	22	570.919
rnd-1_family-864#Unknown	267	127.597	16	54.7057
rnd-1_family-866#Unknown	87	25.1707	0	0
rnd-1_family-867#Unknown	277	136.782	249	794.189
rnd-1_family-868#Unknown	62	22.9412	1	19.0168
