target_id	length	eff_length	est_counts	tpm
rnd-1_family-429#LINE/Penelope	312	147.039	100.27	116.651
rnd-1_family-451#LINE/CR1	1191	1015.98	95.0139	15.9975
rnd-1_family-466#Unknown	124	14.0859	197.84	2402.6
rnd-1_family-444#LINE/CR1	471	297.602	386	221.872
rnd-1_family-186#Unknown	64	25.2941	2606.53	17627.6
rnd-1_family-438#Unknown	86	34.3333	0	0
rnd-1_family-428#Unknown	220	70.5155	264.724	642.183
rnd-1_family-432#LINE/RTE-BovB	158	28.4496	42.025	252.687
rnd-1_family-469#Unknown	350	181.421	13475.9	12706.4
rnd-1_family-470#Unknown	424	251.504	902.285	613.69
rnd-1_family-191#DNA/CMC-EnSpm	107	11.6362	238.079	3499.94
rnd-1_family-347#LTR/Gypsy	269	109.166	207.543	325.215
rnd-1_family-366#LINE/Penelope	236	82.5977	1.46205	3.02793
rnd-1_family-402#Unknown	460	286.72	35.1212	20.9537
rnd-1_family-471#Unknown	285	122.942	96.7993	134.686
rnd-1_family-468#LTR/Gypsy	444	271.085	7	4.41716
rnd-1_family-352#LTR/Gypsy	553	378.597	19.0313	8.59887
rnd-1_family-452#LINE/RTE-BovB	204	58.7524	8.11193	23.6183
rnd-1_family-81#LINE/RTE-BovB	702	527.136	916.447	297.396
rnd-1_family-465#LTR/Gypsy	417	244.753	57	39.838
rnd-1_family-473#Unknown	327	160.367	202.431	215.929
rnd-1_family-474#Unknown	85	35.4167	28.38	137.074
rnd-1_family-367#LTR/Gypsy	258	100.337	108.539	185.045
rnd-1_family-238#LTR/Gypsy	1241	1065.98	5803.26	931.264
rnd-1_family-341#LINE/CR1	959	784.061	88.5272	19.3142
rnd-1_family-335#LINE/CR1	363	193.525	76.6265	67.7318
rnd-1_family-475#Unknown	206	60.1331	278.073	791.034
rnd-1_family-476#Unknown	620	445.387	14	5.37702
rnd-1_family-457#LINE/CR1	160	29.5941	30.2759	175.002
rnd-1_family-477#Unknown	621	446.387	641.466	245.818
rnd-1_family-360#LINE/CR1	304	139.667	326.69	400.123
rnd-1_family-423#LINE/CR1	378	207.689	0	0
rnd-1_family-478#Unknown	157	27.9206	565.561	3465.02
rnd-1_family-280#LINE/RTE-BovB	148	23.4083	79.2432	579.085
rnd-1_family-479#DNA/MULE-MuDR	238	84.037	226.053	460.14
rnd-1_family-449#LINE/RTE-BovB	117	12.5254	130.941	1788.27
rnd-1_family-467#LINE/Penelope	188	47.3233	1	3.61473
rnd-1_family-436#Unknown	97	17.2549	421.204	4175.71
rnd-1_family-472#LINE/RTE-X	95	21.8333	4	31.3394
rnd-1_family-311#LTR/Gypsy	413	240.876	4.07575	2.89444
rnd-1_family-480#Unknown	173	37.5213	4.26685	19.4527
rnd-1_family-481#LTR/Gypsy	461	287.72	1	0.594539
rnd-1_family-482#LINE/Rex-Babar	523	348.814	185.67	91.0539
rnd-1_family-483#Unknown	325	158.582	203.399	219.404
rnd-1_family-421#LINE/CR1	187	46.6658	144.179	528.51
rnd-1_family-484#Unknown	79	34.0714	66.4136	333.44
rnd-1_family-233#LINE/CR1	425	252.479	82.5708	55.9438
rnd-1_family-285#LINE/CR1	466	292.691	0	0
rnd-1_family-485#Unknown	67	27.5143	12.5515	78.0349
rnd-1_family-376#LINE/CR1	757	582.136	1240.37	364.482
rnd-1_family-139#LINE/RTE-BovB	326	159.467	4253.82	4563.1
rnd-1_family-410#LINE/CR1	265	105.894	192.38	310.77
rnd-1_family-486#Unknown	1003	827.982	567.21	117.186
rnd-1_family-488#LTR/Gypsy	575	400.558	6.63721	2.83446
rnd-1_family-223#LINE/CR1	213	65.3757	146.155	382.427
rnd-1_family-490#Unknown	489	315.448	1.72896	0.937577
rnd-1_family-491#Unknown	186	46.08	170	631.084
rnd-1_family-492#LTR/Gypsy	340	172.197	51	50.6637
rnd-1_family-427#LINE/Penelope	200	55.785	0	0
rnd-1_family-453#LINE/Rex-Babar	216	67.5534	0	0
rnd-1_family-493#Unknown	410	237.996	308.028	221.397
rnd-1_family-348#LINE/RTE-BovB	205	59.4979	67.1497	193.06
rnd-1_family-370#LINE/CR1	135	17.3793	107.378	1056.91
rnd-1_family-487#Unknown	386	215.263	133.145	105.805
rnd-1_family-497#Unknown	217	68.2837	318.24	797.239
rnd-1_family-494#Unknown	436	263.22	33.4386	21.7311
rnd-1_family-499#Unknown	69	28.75	0	0
rnd-1_family-489#LINE/RTE-BovB	191	49.4018	5.12829	17.7574
rnd-1_family-496#Unknown	156	27.424	70.6435	440.649
rnd-1_family-501#LTR/Gypsy	641	466.387	120.547	44.2142
rnd-1_family-502#LINE/CR1-Zenon	343	174.929	1075.5	1051.72
rnd-1_family-265#DNA/CMC-EnSpm	129	15.3349	294.957	3290.23
rnd-1_family-505#Unknown	88	33.2321	362	1863.38
rnd-1_family-503#Unknown	1419	1243.98	5106.06	702.138
rnd-1_family-506#LINE/CR1-Zenon	405	233.329	767.725	562.842
rnd-1_family-500#Unknown	757	582.136	83.9829	24.6784
rnd-1_family-507#Unknown	83	35.6667	142	681.046
rnd-1_family-504#LINE/CR1	525	350.814	113.182	55.1888
rnd-1_family-509#LINE/CR1-Zenon	179	41.5328	422.484	1740.08
rnd-1_family-510#LINE/CR1	297	133.398	83.1572	106.635
rnd-1_family-513#Unknown	96	19.2791	72	638.847
rnd-1_family-253#LINE/CR1	260	101.888	28.1651	47.2867
rnd-1_family-515#Unknown	149	24.0188	135.76	966.877
rnd-1_family-511#LINE/CR1	599	424.517	382.156	153.991
rnd-1_family-498#LTR/Gypsy	281	119.371	4	5.73207
rnd-1_family-440#LTR/Pao	496	322.353	254.723	135.173
rnd-1_family-514#LINE	537	362.671	420.151	198.172
rnd-1_family-517#Unknown	167	33.7111	249.27	1264.87
rnd-1_family-495#Unknown	413	240.876	16.4104	11.654
rnd-1_family-334#LINE/CR1	92	33.8871	0	0
rnd-1_family-519#LINE/RTE-BovB	71	29.9459	11.2188	64.0853
rnd-1_family-521#LTR/Gypsy	369	199.144	43.8303	37.6493
rnd-1_family-439#LTR/Gypsy	316	150.804	186.655	211.728
rnd-1_family-518#Unknown	413	240.876	89.9545	63.8823
rnd-1_family-525#Unknown	195	52.2517	207.993	680.925
rnd-1_family-526#Unknown	277	116.003	132.683	195.657
rnd-1_family-527#LINE/CR1	1416	1240.98	234	32.2553
rnd-1_family-512#Unknown	79	34.0714	1	5.02065
rnd-1_family-520#Unknown	160	29.5941	94	543.341
rnd-1_family-383#LINE/CR1	373	202.981	1394.26	1175
rnd-1_family-528#Unknown	147	22.9668	113	841.645
rnd-1_family-529#Unknown	52	21.5652	187.264	1485.42
rnd-1_family-524#LINE/CR1	277	116.003	113	166.632
rnd-1_family-369#LINE/CR1	186	46.08	124.865	463.529
rnd-1_family-523#LINE/Rex-Babar	358	188.818	620.219	561.892
rnd-1_family-522#Unknown	309	144.191	44.6143	52.928
rnd-1_family-464#LINE/CR1	213	65.3757	0.00957356	0.02505
rnd-1_family-536#Unknown	86	34.3333	22.4394	111.801
rnd-1_family-537#Unknown	221	71.1089	321.383	773.124
rnd-1_family-533#LTR/Gypsy	563	388.597	113.671	50.0383
rnd-1_family-539#Unknown	648	473.387	25.4138	9.18343
rnd-1_family-541#Unknown	1233	1057.98	866.713	140.135
rnd-1_family-538#LINE/Penelope	344	175.803	462.737	450.255
rnd-1_family-543#Unknown	126	14.6291	130.828	1529.8
rnd-1_family-544#Unknown	180	42.0747	18	73.1816
rnd-1_family-531#LINE/CR1	508	334.188	75.3837	38.5866
rnd-1_family-545#Unknown	164	31.92	63	337.62
rnd-1_family-535#LINE/RTE-BovB	225	74.0217	102	235.717
rnd-1_family-516#LINE/CR1	102	12.4593	260.568	3577.5
rnd-1_family-548#Unknown	826	651.136	2851.37	749.087
rnd-1_family-532#LTR/Gypsy	376	205.773	6	4.98785
rnd-1_family-549#Unknown	85	35.4167	0	0
rnd-1_family-550#Unknown	225	74.0217	16.3239	37.7239
rnd-1_family-551#Unknown	56	20.5862	110	914.044
rnd-1_family-552#LINE/CR1	388	217.197	15.7674	12.4181
rnd-1_family-534#LINE/CR1	160	29.5941	13	75.143
rnd-1_family-530#LINE/RTE-BovB	126	14.6291	7.72088	90.2817
rnd-1_family-553#Unknown	201	56.487	37.4126	113.297
rnd-1_family-508#LINE/Penelope	133	16.6783	4.05746	41.6153
rnd-1_family-546#LINE/CR1	273	112.732	18.3331	27.8188
rnd-1_family-556#Unknown	332	165.032	217.443	225.387
rnd-1_family-554#LINE/Rex-Babar	256	98.6921	21.9776	38.0932
rnd-1_family-555#LTR/Gypsy	286	123.85	134	185.08
rnd-1_family-542#LTR/Gypsy	283	121.177	51	71.9946
rnd-1_family-558#Unknown	466	292.691	1662	971.342
rnd-1_family-561#LINE/CR1	633	458.387	32	11.9418
rnd-1_family-563#LTR/Pao	885	710.136	10.7066	2.57906
rnd-1_family-566#LINE/Penelope	395	223.906	29	22.1556
rnd-1_family-567#LTR/Pao	874	699.136	2053.22	502.371
rnd-1_family-559#LINE/CR1	331	164.083	0	0
rnd-1_family-569#Unknown	440	267.139	401.402	257.035
rnd-1_family-570#DNA	958	783.061	96.7988	21.1459
rnd-1_family-571#Unknown	56	20.5862	0	0
rnd-1_family-547#LINE/Penelope	189	48.0187	1.50614	5.36545
rnd-1_family-568#Unknown	110	11.7729	124.291	1805.95
rnd-1_family-557#Unknown	75	31.65	0	0
rnd-1_family-560#LINE/CR1	137	18.2398	10	93.7844
rnd-1_family-540#LINE/CR1	520	345.814	137	67.7686
rnd-1_family-573#Unknown	259	101.135	501	847.393
rnd-1_family-565#LTR/Gypsy	220	70.5155	138.205	335.266
rnd-1_family-562#LTR/Gypsy	183	44.0908	4	15.5189
rnd-1_family-564#LTR/Gypsy	135	17.3793	11	108.271
rnd-1_family-578#LINE/RTE-BovB	153	25.9341	47	310.011
rnd-1_family-580#Unknown	119	12.7364	63.1444	848.083
rnd-1_family-576#Unknown	144	21.4315	70.3302	561.358
rnd-1_family-582#LINE/CR1	349	180.458	75.5689	71.6338
rnd-1_family-577#LINE	510	336.121	160.862	81.867
rnd-1_family-583#Unknown	430	257.351	959.18	637.567
rnd-1_family-585#Unknown	790	615.136	37.5387	10.439
rnd-1_family-575#LTR/Gypsy	251	94.5583	21	37.9901
rnd-1_family-586#Unknown	462	288.72	1172.41	694.629
rnd-1_family-587#LINE/CR1	260	101.888	166.124	278.908
rnd-1_family-589#Unknown	146	22.4831	47	357.595
rnd-1_family-590#Unknown	183	44.0908	54.5209	211.527
rnd-1_family-579#LTR/Gypsy	321	155.086	0	0
rnd-1_family-591#Unknown	129	15.3349	160	1784.8
rnd-1_family-592#Unknown	212	64.6298	122.844	325.142
rnd-1_family-588#Unknown	67	27.5143	1.01114	6.28641
rnd-1_family-595#Unknown	288	125.531	194.893	265.58
rnd-1_family-221#LINE/CR1	1109	933.982	618.627	113.303
rnd-1_family-593#Unknown	290	127.222	97	130.425
rnd-1_family-597#LTR/Gypsy	283	121.177	91.322	128.915
rnd-1_family-598#Unknown	108	11.5485	35.8364	530.823
rnd-1_family-601#Unknown	72	30.1579	248.88	1411.69
rnd-1_family-602#LTR/Gypsy	482	308.511	52.5071	29.1138
rnd-1_family-603#Unknown	194	51.5433	12.3348	40.9364
rnd-1_family-604#Unknown	161	30.183	167	946.465
rnd-1_family-596#LINE/CR1	69	28.75	161	957.941
rnd-1_family-606#Unknown	67	27.5143	302.254	1879.16
rnd-1_family-599#LINE/CR1	127	14.8824	0	0
rnd-1_family-607#Unknown	119	12.7364	111	1490.83
rnd-1_family-594#Unknown	89	33.0862	55	284.359
rnd-1_family-584#LTR/Gypsy	225	74.0217	42	97.0601
rnd-1_family-609#Unknown	738	563.136	294.247	89.382
rnd-1_family-610#Unknown	250	93.6749	419.361	765.8
rnd-1_family-605#LINE/CR1	283	121.177	5	7.05829
rnd-1_family-612#Unknown	330	163.15	421.715	442.162
rnd-1_family-613#LINE/CR1	711	536.136	839.953	267.998
rnd-1_family-600#DNA/CMC-EnSpm	1609	1433.98	8760.32	1045.03
rnd-1_family-611#DNA/CMC-EnSpm	1485	1309.98	1875.82	244.95
rnd-1_family-581#LINE/CR1	227	75.4584	41.1224	93.2226
rnd-1_family-615#Unknown	62	23.2941	109	800.444
rnd-1_family-618#Unknown	365	195.426	649.476	568.502
rnd-1_family-616#LTR/Gypsy	1169	993.982	8666.29	1491.44
rnd-1_family-608#LINE/CR1	258	100.337	21.5372	36.7181
rnd-1_family-620#Unknown	603	428.475	1988.47	793.863
rnd-1_family-621#Unknown	357	187.875	164.339	149.631
rnd-1_family-622#Unknown	52	21.5652	51.0626	405.042
rnd-1_family-623#Unknown	77	32.878	33.007	171.732
rnd-1_family-624#LINE/Rex-Babar	286	123.85	269.045	371.603
rnd-1_family-617#LINE/CR1	377	206.71	170	140.682
rnd-1_family-619#Unknown	256	98.6921	22.9136	39.7156
rnd-1_family-626#Unknown	129	15.3349	0	0
rnd-1_family-614#LINE/Penelope	289	126.37	78	105.584
rnd-1_family-627#Unknown	277	116.003	45.0169	66.3829
rnd-1_family-628#Unknown	60	22.625	102.219	772.851
rnd-1_family-625#DNA/CMC-EnSpm	1585	1409.98	5767.14	699.677
rnd-1_family-630#LTR/Gypsy	425	252.479	265.549	179.917
rnd-1_family-631#Unknown	191	49.4018	1	3.46264
rnd-1_family-632#Unknown	200	55.785	138.261	423.969
rnd-1_family-633#Unknown	202	57.2317	1	2.98892
rnd-1_family-634#Unknown	67	27.5143	24	149.212
rnd-1_family-635#Unknown	403	231.4	6.65478	4.9195
rnd-1_family-637#Unknown	145	21.9497	151	1176.79
rnd-1_family-638#DNA/TcMar-Tc1	181	42.679	92.7486	371.744
rnd-1_family-574#LINE/CR1-Zenon	504	330.222	417.478	216.261
rnd-1_family-572#LINE/CR1	333	165.912	33.4665	34.5051
rnd-1_family-636#Unknown	657	482.387	26.1531	9.27425
rnd-1_family-639#LINE/RTE-BovB	381	210.435	178.213	144.868
rnd-1_family-640#DNA/TcMar-Tc1	276	115.14	238.818	354.806
rnd-1_family-641#LINE/Penelope	1270	1094.98	732.774	114.476
rnd-1_family-642#Unknown	332	165.032	74.1792	76.8892
rnd-1_family-643#Unknown	261	102.651	86.3876	143.96
rnd-1_family-644#Unknown	471	297.602	839.501	482.543
rnd-1_family-645#Unknown	239	84.8225	0	0
rnd-1_family-646#Unknown	63	24.2941	119	837.908
rnd-1_family-648#Unknown	221	71.1089	246	591.782
rnd-1_family-650#Unknown	128	15.1009	675.739	7654.69
rnd-1_family-651#Unknown	667	492.289	343.158	119.241
rnd-1_family-652#LTR/Gypsy	728	553.136	369	114.116
rnd-1_family-653#LTR/Gypsy	481	307.511	50	27.8138
rnd-1_family-655#Unknown	127	14.8824	25.0311	287.712
rnd-1_family-629#LINE/CR1	359	189.779	61	54.9835
rnd-1_family-656#Unknown	240	85.6653	432.749	864.135
rnd-1_family-657#Unknown	55	22.72	11.2147	84.4364
rnd-1_family-660#Unknown	119	12.7364	73.9332	992.986
rnd-1_family-661#LTR/Gypsy	146	22.4831	38	289.12
rnd-1_family-649#DNA/TcMar-Tc1	193	50.7758	141.398	476.363
rnd-1_family-662#Unknown	203	57.9817	18.72	55.2287
rnd-1_family-663#Unknown	581	406.517	200.576	84.4017
rnd-1_family-664#Unknown	269	109.166	346.221	542.52
rnd-1_family-667#LINE/I-Jockey	95	21.8333	134	1049.87
rnd-1_family-647#LINE/CR1	90	33.5254	67.7508	345.693
rnd-1_family-668#DNA/CMC-EnSpm	1358	1182.98	5430.72	785.289
rnd-1_family-658#Unknown	171	36.2702	34	160.354
rnd-1_family-659#LINE/CR1-Zenon	93	33.8281	25	126.419
rnd-1_family-671#Unknown	197	53.7326	118.461	377.128
rnd-1_family-672#Unknown	169	35.0202	90	439.617
rnd-1_family-654#LTR/Gypsy	929	754.061	477.779	108.386
rnd-1_family-673#Unknown	225	74.0217	108	249.583
rnd-1_family-665#LINE/Rex-Babar	323	156.827	167	182.157
rnd-1_family-669#LINE/RTE-BovB	105	11.5963	110.701	1632.99
rnd-1_family-674#DNA/TcMar-Tc1	151	25.0527	182.035	1242.94
rnd-1_family-675#LTR/Gypsy	256	98.6921	111.322	192.951
rnd-1_family-676#Unknown	312	147.039	356	414.16
rnd-1_family-677#Unknown	132	16.265	9	94.6541
rnd-1_family-679#Unknown	324	157.664	85.5896	92.8622
rnd-1_family-666#LINE/CR1	151	25.0527	16	109.249
rnd-1_family-680#Unknown	220	70.5155	67	162.533
rnd-1_family-681#Unknown	102	12.4593	89.014	1222.13
rnd-1_family-682#Unknown	371	201.063	744	632.982
rnd-1_family-670#Unknown	69	28.75	106	630.694
rnd-1_family-678#LINE/CR1	182	43.3895	31	122.216
rnd-1_family-684#Unknown	155	26.883	98.9169	629.425
rnd-1_family-685#LTR/Gypsy	389	218.153	155.921	122.263
rnd-1_family-686#DNA/TcMar-Tc1	193	50.7758	106	357.108
rnd-1_family-687#Unknown	195	52.2517	105.712	346.078
rnd-1_family-688#LINE/L2	176	39.4586	5.51595	23.9128
rnd-1_family-690#Unknown	180	42.0747	67	272.398
rnd-1_family-691#Unknown	883	708.136	424	102.424
rnd-1_family-692#Unknown	252	95.4088	64.9431	116.438
rnd-1_family-693#Unknown	63	24.2941	37	260.526
rnd-1_family-689#Unknown	243	88.0482	101.358	196.92
rnd-1_family-683#Unknown	137	18.2398	8.85412	83.0378
rnd-1_family-696#Unknown	499	325.288	612.068	321.871
rnd-1_family-699#LINE/CR1	87	33.4259	286	1463.64
rnd-1_family-700#LINE/Penelope	251	94.5583	177.083	320.353
rnd-1_family-694#DNA/CMC-EnSpm	125	14.4508	0	0
rnd-1_family-701#Unknown	169	35.0202	109	532.425
rnd-1_family-695#LINE/Penelope	121	13.2948	0	0
rnd-1_family-703#Unknown	123	13.7754	419.972	5215.13
rnd-1_family-697#LINE/Penelope	407	235.259	127	92.3441
rnd-1_family-705#Unknown	479	305.511	3	1.67975
rnd-1_family-706#LINE/CR1	185	45.4256	13	48.9546
rnd-1_family-707#Unknown	100	14.1304	140.544	1701.4
rnd-1_family-708#Unknown	60	22.625	57	430.96
rnd-1_family-702#Unknown	118	12.5822	0	0
rnd-1_family-709#Unknown	138	18.6823	8	73.2504
rnd-1_family-711#LTR/Gypsy	703	528.136	333.611	108.055
rnd-1_family-712#Unknown	72	30.1579	15.0507	85.3704
rnd-1_family-713#Unknown	65	26.2941	67.986	442.295
rnd-1_family-704#LINE/CR1	123	13.7754	29	360.116
rnd-1_family-714#LTR/Gypsy	316	150.804	158.853	180.19
rnd-1_family-715#Unknown	162	30.731	76.4522	425.564
rnd-1_family-716#Unknown	114	12.0281	87	1237.29
rnd-1_family-717#LTR/Gypsy	552	377.597	342.012	154.94
rnd-1_family-698#LINE/CR1	160	29.5941	7.67122	44.3414
rnd-1_family-718#LTR/ERVK	233	80.1974	29621	63181.5
rnd-1_family-719#LTR/Gypsy	155	26.883	81.7304	520.064
rnd-1_family-720#Unknown	123	13.7754	147	1825.42
rnd-1_family-721#Unknown	68	27.75	70	431.505
rnd-1_family-722#Unknown	125	14.4508	78.3761	927.772
rnd-1_family-723#Unknown	54	22.625	0	0
rnd-1_family-724#Unknown	868	693.136	2044.17	504.488
rnd-1_family-725#Unknown	112	11.9399	24	343.844
rnd-1_family-710#Unknown	168	34.3295	22.8761	113.99
rnd-1_family-729#LTR/Gypsy	435	262.246	188.499	122.957
rnd-1_family-730#Unknown	272	111.891	114.932	175.711
rnd-1_family-732#Unknown	133	16.6783	13	133.334
rnd-1_family-733#Unknown	193	50.7758	212	714.216
rnd-1_family-734#LTR/Gypsy	285	122.942	384.61	535.143
rnd-1_family-726#LINE/Jockey	231	78.7116	116.954	254.171
rnd-1_family-727#LINE/Rex-Babar	197	53.7326	11	35.0191
rnd-1_family-736#Unknown	90	33.5254	58.923	300.65
rnd-1_family-731#LINE/Penelope	249	92.9063	90.1764	166.035
rnd-1_family-737#Unknown	60	22.625	35	264.625
rnd-1_family-728#Unknown	125	14.4508	26.6984	316.04
rnd-1_family-739#Unknown	393	221.996	31	23.8873
rnd-1_family-740#Unknown	149	24.0188	216	1538.35
rnd-1_family-741#LINE/Penelope	362	192.604	598	531.113
rnd-1_family-742#Unknown	189	48.0187	168	598.48
rnd-1_family-744#LINE/Penelope	116	12.4287	0	0
rnd-1_family-745#Unknown	164	31.92	33	176.848
rnd-1_family-738#LTR/Gypsy	102	12.4593	66	906.153
rnd-1_family-746#Unknown	163	31.3549	123.207	672.172
rnd-1_family-747#LINE/CR1	154	26.4518	59	381.546
rnd-1_family-748#Unknown	164	31.92	88	471.596
rnd-1_family-749#Unknown	277	116.003	42	61.9341
rnd-1_family-750#Unknown	65	26.2941	138	897.783
rnd-1_family-743#DNA/CMC-EnSpm	252	95.4088	293	525.327
rnd-1_family-753#Unknown	53	22.5652	26	197.099
rnd-1_family-754#LTR/Gypsy	256	98.6921	91.2265	158.121
rnd-1_family-755#Unknown	74	30.65	110.523	616.84
rnd-1_family-756#LINE/CR1	99	14.5894	29	340.026
rnd-1_family-757#Unknown	189	48.0187	57	203.056
rnd-1_family-758#Unknown	289	126.37	31	41.9631
rnd-1_family-759#Unknown	990	814.982	1838.86	385.967
rnd-1_family-760#LTR/Gypsy	414	241.851	10792	7633.15
rnd-1_family-762#Unknown	70	29.75	16	91.9991
rnd-1_family-763#Unknown	657	482.387	171.981	60.9867
rnd-1_family-751#DNA	518	343.883	106	52.7286
rnd-1_family-764#Unknown	333	165.912	119	122.693
rnd-1_family-765#Unknown	114	12.0281	34	483.539
rnd-1_family-735#Unknown	310	145.131	423.118	498.715
rnd-1_family-767#Unknown	94	26.4706	105.182	679.718
rnd-1_family-761#LINE/Penelope	101	13.1269	76	990.383
rnd-1_family-769#LINE/Penelope	367	197.306	225.344	195.369
rnd-1_family-752#Unknown	80	35.0714	65	317.037
rnd-1_family-770#LINE/Rex-Babar	238	84.037	72.7931	148.173
rnd-1_family-771#Unknown	381	210.435	38	30.8899
rnd-1_family-772#Unknown	64	25.2941	20	135.257
rnd-1_family-773#Unknown	54	22.625	33	249.503
rnd-1_family-774#Unknown	142	20.4776	37	309.082
rnd-1_family-777#Unknown	71	29.9459	16.5238	94.3895
rnd-1_family-778#Unknown	763	588.136	121.41	35.3123
rnd-1_family-766#LINE/Penelope	160	29.5941	17	98.2639
rnd-1_family-780#Unknown	68	27.75	15	92.4653
rnd-1_family-781#Unknown	102	12.4593	194	2663.54
rnd-1_family-782#Unknown	369	199.144	325	279.168
rnd-1_family-783#Unknown	70	29.75	89	511.745
rnd-1_family-784#Unknown	226	74.7633	1240.6	2838.53
rnd-1_family-785#Unknown	104	11.8316	65	939.767
rnd-1_family-786#LTR/Gypsy	233	80.1974	122.236	260.728
rnd-1_family-787#Unknown	74	30.65	14.502	80.9371
rnd-1_family-788#Unknown	294	130.663	124.617	163.145
rnd-1_family-789#Unknown	110	11.7729	265.983	3864.74
rnd-1_family-790#LINE/Penelope	309	144.191	241.945	287.03
rnd-1_family-779#LINE/Penelope	176	39.4586	6.8133	29.537
rnd-1_family-791#Unknown	163	31.3549	31	169.125
rnd-1_family-792#Unknown	122	13.5117	163.223	2066.43
rnd-1_family-793#Unknown	77	32.878	23	119.666
rnd-1_family-794#Unknown	51	21.5	42	334.165
rnd-1_family-795#LINE/RTE-BovB	296	132.44	458	591.556
rnd-1_family-796#Unknown	267	107.485	486.596	774.408
rnd-1_family-797#Unknown	62	23.2941	149.81	1100.13
rnd-1_family-776#LTR/Gypsy-Cigr	205	59.4979	37	106.378
rnd-1_family-798#DNA/CMC-EnSpm	1239	1063.98	3773.9	606.746
rnd-1_family-800#Unknown	85	35.4167	153.697	742.348
rnd-1_family-802#DNA/CMC-EnSpm	857	682.136	3585.8	899.22
rnd-1_family-803#LINE/CR1	179	41.5328	16	65.8992
rnd-1_family-804#Unknown	291	128.032	94	125.591
rnd-1_family-805#Unknown	338	170.479	196.555	197.226
rnd-1_family-806#Unknown	360	190.702	68.3835	61.3406
rnd-1_family-775#DNA/CMC-EnSpm	451	277.947	90	55.3899
rnd-1_family-807#LINE/CR1	139	19.1772	0	0
rnd-1_family-808#Unknown	151	25.0527	5	34.1402
rnd-1_family-799#Unknown	95	21.8333	34.1291	267.396
rnd-1_family-809#DNA/TcMar-Tc1	131	15.9025	207.515	2232.2
rnd-1_family-810#Unknown	64	25.2941	31	209.649
rnd-1_family-801#DNA/TcMar-ISRm11	250	93.6749	586	1070.1
rnd-1_family-812#LTR/Gypsy	349	180.458	323.988	307.117
rnd-1_family-813#Unknown	103	11.7444	78	1136.1
rnd-1_family-815#Unknown	187	46.6658	283.027	1037.48
rnd-1_family-816#Unknown	255	97.8896	171	298.82
rnd-1_family-817#Unknown	104	11.8316	0	0
rnd-1_family-818#LTR/Gypsy	71	29.9459	19	108.534
rnd-1_family-819#Unknown	151	25.0527	11	75.1085
rnd-1_family-820#LTR/Gypsy	178	40.7981	34	142.557
rnd-1_family-822#Unknown	119	12.7364	117	1571.41
rnd-1_family-824#Unknown	239	84.8225	139.404	281.135
rnd-1_family-825#Unknown	65	26.2941	26	169.147
rnd-1_family-826#LTR/Gypsy	146	22.4831	54	410.854
rnd-1_family-827#Unknown	242	87.1986	119.004	233.454
rnd-1_family-828#LTR/Pao	335	167.723	1.34766	1.37448
rnd-1_family-829#Unknown	279	117.651	245.424	356.838
rnd-1_family-830#Unknown	95	21.8333	36	282.055
rnd-1_family-814#Unknown	65	26.2941	30	195.17
rnd-1_family-833#Unknown	76	31.878	106	568.807
rnd-1_family-834#LINE/Jockey	119	12.7364	178	2390.69
rnd-1_family-835#LINE/Penelope	399	227.655	298.285	224.132
rnd-1_family-836#LTR/Gypsy	147	22.9668	271	2018.46
rnd-1_family-823#LTR/Gypsy	137	18.2398	5998	56251.9
rnd-1_family-838#DNA/CMC-EnSpm	220	70.5155	270.59	656.414
rnd-1_family-839#LINE/Rex-Babar	172	36.888	43	199.404
rnd-1_family-811#LINE/CR1	147	22.9668	44	327.72
rnd-1_family-840#LINE/RTE-BovB	150	24.5333	249.538	1739.93
rnd-1_family-841#Unknown	816	641.136	587.091	156.641
rnd-1_family-831#LTR/Gypsy	87	33.4259	1	5.11761
rnd-1_family-842#Unknown	97	17.2549	0	0
rnd-1_family-843#Unknown	471	297.602	62.3774	35.8543
rnd-1_family-768#LINE/Rex-Babar	149	24.0188	83.7938	596.777
rnd-1_family-832#LTR/Gypsy	130	15.6495	14	153.03
rnd-1_family-844#Unknown	146	22.4831	22	167.385
rnd-1_family-845#LTR/Gypsy	84	35.1489	11	53.5342
rnd-1_family-846#LINE/Penelope	72	30.1579	5	28.3609
rnd-1_family-847#Unknown	103	11.7444	12	174.784
rnd-1_family-849#Unknown	57	20.2581	56.6239	478.137
rnd-1_family-850#DNA/CMC-EnSpm	708	533.136	2040	654.55
rnd-1_family-851#Unknown	595	420.517	876	356.345
rnd-1_family-852#LINE/CR1	256	98.6921	18	31.199
rnd-1_family-853#Unknown	187	46.6658	4	14.6626
rnd-1_family-854#Unknown	60	22.625	33	249.503
rnd-1_family-855#Unknown	169	35.0202	85	415.194
rnd-1_family-856#Unknown	62	23.2941	58	425.924
rnd-1_family-857#LTR/Gypsy	119	12.7364	44	590.958
rnd-1_family-858#Unknown	112	11.9399	146.899	2104.59
rnd-1_family-859#LINE/Rex-Babar	124	14.0859	51	619.35
rnd-1_family-860#Unknown	250	93.6749	59.6226	108.878
rnd-1_family-861#Unknown	58	20.625	1.82082	15.1017
rnd-1_family-862#Unknown	424	251.504	4	2.7206
rnd-1_family-821#LTR/Pao	144	21.4315	63.2119	504.541
rnd-1_family-837#LTR/Gypsy	153	25.9341	148	976.205
rnd-1_family-863#DNA/CMC-EnSpm	128	15.1009	169	1914.41
